session_id,session_id,site0,site1,site2,site3,site4,site5,site6,site7,site8,site9,user_id
508,509,24,37,37,24,24,578,133,3,603,124,31
509,510,197,199,31,603,192,133,203,5,208,133,31
510,511,3694,352,395,3,55,106,124,197,55,240,31
511,512,106,247,3792,55,197,124,5,1520,124,55,31
512,513,197,3861,3924,55,43,197,133,124,5,3695,31
513,514,1926,395,55,124,197,55,3818,3436,2,419,31
514,515,6,885,212,419,885,212,3,55,197,124,31
515,516,55,239,2,6,3391,3,3443,13,38,88,31
516,517,217,230,261,217,230,239,3,6,13,38,31
517,518,88,2312,1284,1932,2254,769,769,1942,577,756,31
518,519,2258,1942,756,244,769,2259,1934,31,457,1121,31
519,520,577,886,2303,1121,55,993,1251,197,124,1121,31
520,521,55,55,124,55,197,3811,3587,619,619,352,31
521,522,352,555,400,400,769,55,124,197,55,342,31
522,523,193,124,55,197,3797,3390,212,212,750,55,31
523,524,1934,3218,55,3218,769,769,769,80,67,137,31
524,525,15,113,72,37,24,24,31,578,133,3,31
525,526,603,199,3,133,197,124,603,133,193,342,31
526,527,52,5,208,133,52,3875,618,557,212,212,31
527,528,2,15,15,15,395,67,306,133,124,5,31
528,529,197,193,133,133,5,3384,557,557,694,694,31
529,530,230,725,113,217,395,3,55,55,55,55,31
530,531,55,55,124,197,55,5,3603,3547,245,230,31
531,532,230,619,607,400,555,400,537,537,55,55,31
532,533,124,197,247,193,172,106,260,113,172,3623,31
533,534,3448,1306,1306,1014,694,694,3144,371,3144,555,31
534,535,400,1520,55,1269,1269,3172,3142,22,1269,1269,31
535,536,22,1269,130,44,187,3142,130,1269,18,2,31
536,537,53,17,107,15,53,219,1269,3172,107,3799,31
537,538,5,239,88,13,3,38,9,20,85,6,31
538,539,10,52,239,9,54,63,2,142,54,63,31
539,540,86,63,54,86,63,3,9,2,37,24,31
540,541,2,2753,1900,2,1900,1900,1900,3,9,2,31
541,542,106,311,3415,374,311,1533,311,2262,374,98,31
542,543,1148,829,2739,1901,80,374,52,80,374,311,31
543,544,798,829,880,579,880,1148,2262,374,311,880,31
544,545,579,374,311,880,374,579,311,3831,1920,829,31
545,546,829,880,374,374,829,15,52,579,829,311,31
546,547,829,374,829,311,829,5,5,311,829,1152,31
547,548,1152,311,2262,1033,829,829,37,24,24,579,31
548,549,1307,1912,3453,3885,3815,374,3860,3840,3590,3317,31
549,550,3272,3548,3215,374,1912,2270,3512,829,3719,3641,31
550,551,3182,3787,3319,374,1912,3662,3174,3533,3206,1152,31
551,552,3789,3879,922,3222,3602,3701,3435,3504,3543,3612,31
552,553,472,3760,2270,3847,3182,3385,3927,3667,3174,3206,31
553,554,374,80,3723,1912,3215,3540,3272,3542,113,725,31
554,555,80,52,3222,2270,3784,374,3711,3383,3922,2,31
555,556,374,3373,72,15,3607,3710,3810,15,15,15,31
556,557,15,3479,3880,2,3,30,33,10,6,9,31
557,558,9,37,24,24,24,24,24,9,2,2,31
558,559,3475,3882,1188,1575,379,1909,17,681,18,44,31
559,560,1575,1583,1188,1909,120,1583,1188,869,1188,208,31
560,561,1583,31,886,3156,1575,1909,1906,1188,208,1583,31
561,562,614,1906,886,818,244,208,761,297,80,208,31
562,563,597,2,597,1188,1909,2436,1574,672,515,348,31
563,564,1930,1906,597,818,1188,1575,1583,18,3156,17,31
564,565,208,1575,1188,1906,761,208,55,133,306,55,31
565,566,55,197,124,199,203,128,294,199,124,197,31
566,567,55,3428,3722,217,2261,261,217,211,2261,3,31
567,568,261,864,1120,261,2510,1120,725,88,9,480,31
568,569,2,55,55,55,106,197,124,199,240,172,31
569,570,55,3655,212,212,230,3395,619,885,885,55,31
570,571,55,197,124,199,55,55,55,55,199,124,31
571,572,197,466,87,3756,3426,1122,1540,1938,352,664,31
572,573,1014,1540,352,87,53,4,395,5,1520,43,31
573,574,173,2,6,3,239,6,2,3,239,88,31
574,575,13,38,3,6,239,13,88,38,2,2,31
575,576,88,2,88,88,2,88,2,2,2,40,31
576,577,40,40,2,2,88,78,547,6,547,6,31
577,578,6,78,75,75,239,75,75,2,239,13,31
578,579,3,88,239,239,3,10,21,27,3,6,31
579,580,9,2,27,10,21,38,13,78,9,2,31
580,581,6,9,77,13,38,78,19,6,19,38,31
581,582,23,1,10,7,9,6,23,13,7,7,31
582,583,38,15,78,15,19,23,13,3,19,1,31
583,584,15,19,13,239,19,77,38,19,3,10,31
584,585,239,9,9,9,239,13,6,3,88,9,31
585,586,69,69,160,69,39,80,67,85,52,2,31
586,587,15,72,15,15,15,2,30,10,33,2,31
587,588,3,13,239,88,38,420,924,22,6,420,31
588,589,5,13,729,211,774,420,1123,87,216,420,31
589,590,216,420,87,87,44,18,774,22,1123,3,31
590,591,17,1123,52,774,15,107,5,107,24,37,31
591,592,1655,5,24,420,3788,3140,3140,9,46,20,31
592,593,87,87,520,380,624,391,186,391,22,380,31
593,594,624,186,5,773,520,186,391,624,613,645,31
594,595,87,31,773,613,874,216,957,240,3538,557,31
595,596,557,885,885,1151,624,186,391,380,2267,5,31
596,597,211,186,613,80,520,645,172,18,17,15,31
597,598,172,520,645,874,5,172,22,380,186,957,31
598,599,3396,1938,773,20,46,87,186,184,150,184,31
599,600,186,184,38,19,13,3,2,1911,3591,18,31
600,601,17,2,3584,1911,1911,5,22,184,1911,20,31
601,602,184,186,184,184,186,184,9,2,184,186,31
602,603,6,10,184,380,391,186,380,184,186,184,31
603,604,239,184,186,184,2,327,986,3916,2645,3310,31
604,605,1031,1031,457,2842,415,327,379,986,244,886,31
605,606,85,73,87,756,216,577,31,3604,17,106,31
606,607,1031,73,18,2122,22,745,2562,818,2115,672,31
607,608,260,240,113,297,80,184,186,624,391,520,31
608,609,380,5,380,391,186,624,613,773,773,624,31
609,610,391,594,380,391,613,5,874,986,957,186,31
610,611,520,380,391,645,87,3629,957,261,261,3480,31
611,612,261,261,3869,1536,327,327,1151,327,87,184,31
612,613,20,186,594,184,186,432,364,2,74,364,31
613,614,432,364,432,729,1201,31,73,916,17,73,31
614,615,364,18,5,3522,3659,400,555,400,1282,1195,31
615,616,506,916,74,506,184,506,74,74,506,74,31
616,617,184,74,186,74,3,184,506,74,74,10,31
617,618,74,6,184,74,186,9,74,2,184,74,31
618,619,186,74,74,184,74,74,184,74,186,74,31
619,620,74,184,74,186,74,184,74,186,74,74,31
620,621,184,74,186,74,184,74,74,74,184,74,31
621,622,186,74,184,74,74,74,186,184,520,391,31
622,623,186,624,391,624,773,613,186,380,5,391,31
623,624,773,613,380,520,380,874,391,74,186,645,31
624,625,957,3617,1014,1536,217,1151,74,184,74,20,31
625,626,74,186,74,239,13,88,3,74,184,74,31
626,627,74,184,74,74,74,186,74,74,74,74,31
627,628,184,74,74,74,184,74,74,74,74,186,31
628,629,74,74,6,74,184,74,184,74,74,186,31
629,630,74,74,184,74,184,74,74,186,74,74,31
630,631,184,74,184,9,74,74,186,74,74,184,31
631,632,74,184,74,74,186,74,74,184,74,184,31
632,633,74,74,239,186,74,74,184,184,186,391,31
633,634,520,624,380,432,364,186,74,613,391,432,31
634,635,364,380,5,73,364,729,1201,391,1550,916,31
635,636,3421,506,391,380,773,170,936,624,80,916,31
636,637,73,380,773,74,391,44,391,5,613,18,31
637,638,17,170,186,874,170,391,380,520,3439,506,31
638,639,645,230,957,645,170,557,230,3581,664,1151,31
639,640,1536,1151,74,184,506,74,20,506,74,186,31
640,641,74,74,184,74,184,506,74,74,186,74,31
641,642,74,184,184,74,74,74,186,74,9,74,31
642,643,6,184,74,184,74,74,74,186,74,74,31
643,644,184,74,184,74,74,74,186,74,74,184,31
644,645,74,184,74,74,74,74,74,186,74,74,31
645,646,184,74,74,184,24,37,24,74,74,74,31
646,647,74,186,74,184,74,184,74,74,74,186,31
647,648,74,184,186,391,520,624,5,391,380,186,31
648,649,22,613,624,613,74,391,380,773,874,186,31
649,650,391,520,380,645,297,195,957,184,3685,352,31
650,651,261,1151,1536,1151,1536,74,74,20,74,186,31
651,652,74,74,184,184,74,74,13,88,9,239,31
652,653,3,74,186,74,74,184,184,74,74,74,31
653,654,186,74,6,74,184,184,74,74,74,186,31
654,655,74,74,184,184,74,74,74,74,186,74,31
655,656,184,184,74,74,74,74,186,74,184,184,31
656,657,74,74,239,74,74,186,432,364,364,729,31
657,658,432,1550,74,1201,73,506,73,916,364,17,31
658,659,44,18,5,3708,217,217,506,184,184,74,31
659,660,506,74,74,506,74,186,74,184,186,391,31
660,661,624,520,613,186,391,5,184,380,391,380,31
661,662,773,624,874,74,613,391,380,186,380,520,31
662,663,645,391,957,506,3568,1151,212,1536,1151,74,31
663,664,74,20,74,2,15,3154,497,3148,2,784,31
664,665,3368,2,186,74,3148,3154,497,784,2,674,31
665,666,184,74,184,74,2,31,3137,3170,3805,3726,31
666,667,1657,3170,3446,3137,113,74,3676,74,2,2279,31
667,668,2279,15,2279,15,4,9,6,2,184,10,31
668,669,497,210,39,60,60,69,160,69,60,60,31
669,670,39,67,80,15,72,137,113,15,37,24,31
670,671,578,133,3,603,31,197,3,133,124,199,31
671,672,603,133,133,52,3,5,208,85,3582,1940,31
672,673,212,261,212,395,306,3,55,55,55,3,31
673,674,55,67,55,55,199,124,197,3567,3406,618,31
674,675,1902,725,113,1896,1585,955,55,55,3,199,31
675,676,124,197,3478,3862,261,55,55,3,124,55,31
676,677,199,197,3386,3825,55,1520,52,55,3,55,31
677,678,124,197,199,5,3586,3891,212,212,833,557,31
678,679,400,555,772,833,1313,772,55,55,124,199,31
679,680,3,106,3741,197,172,297,836,1015,3871,1313,31
680,681,555,400,400,3433,664,555,400,217,810,15,31
681,682,15,15,15,15,2,3,30,10,33,6,31
682,683,9,51,23,55,55,3,124,197,199,55,31
683,684,106,106,3895,2900,352,217,352,2325,400,555,31
684,685,3452,879,400,9,51,465,2,23,2254,1932,31
685,686,1284,769,2312,73,73,756,73,577,2258,244,31
686,687,31,886,1942,756,577,73,106,769,3,172,31
687,688,15,457,260,113,1934,172,2259,1121,172,1121,31
688,689,2303,253,52,128,751,751,1528,751,1528,3620,31
689,690,18,1528,751,17,44,22,751,1528,751,415,31
690,691,597,769,219,1528,3168,536,423,729,751,22,31
691,692,5,67,107,597,751,17,2415,18,751,423,31
692,693,5,1123,3451,774,729,1898,774,1898,20,751,31
693,694,2,774,729,774,1558,9,88,13,3,38,31
694,695,239,751,24,37,24,10,6,751,1121,239,31
695,696,51,23,9,13,9,88,239,3,239,9,31
696,697,24,37,24,3,13,239,88,9,2,239,31
697,698,88,2,9,4,3,13,239,88,39,256,31
698,699,9,23,239,9,24,37,24,239,88,13,31
699,700,3,9,15,72,239,51,6,9,9,13,31
700,701,9,88,3,239,39,39,239,9,24,37,31
701,702,2,13,88,3,9,239,4,465,72,2,31
702,703,15,15,24,37,24,24,3732,3460,1036,1658,31
703,704,1897,2264,2277,1036,356,2277,44,17,18,356,31
704,705,1897,15,22,356,15,356,356,356,1036,356,31
705,706,356,356,356,356,356,3679,106,1897,2277,3313,31
706,707,356,106,342,5,67,605,22,5,2264,3301,31
707,708,67,348,203,52,3301,107,2264,1897,85,85,31
708,709,219,85,20,46,85,150,22,2,88,38,31
709,710,239,13,3,6,10,1944,364,432,364,432,31
710,711,74,1057,98,52,432,364,1550,1201,15,211,31
711,712,364,5,432,98,818,297,240,85,364,457,31
712,713,1550,73,916,1922,31,1624,1029,745,5,80,31
713,714,916,73,1029,364,17,5,18,3637,212,1198,31
714,715,1568,853,618,1282,506,506,364,364,364,364,31
715,716,506,74,506,594,74,506,88,13,239,3,31
716,717,1119,1535,1119,1535,2324,3283,1286,1535,15,327,31
717,718,1119,1535,87,17,18,73,130,87,22,53,31
718,719,73,253,348,5,260,327,875,15,253,245,31
719,720,327,128,348,3412,571,571,694,618,618,419,31
720,721,1119,1119,173,20,2,74,364,432,364,432,31
721,722,729,1201,1550,506,774,73,216,1558,73,1123,31
722,723,18,5,17,3371,352,506,22,352,1122,506,31
723,724,80,729,74,506,239,13,88,6,3,10,31
724,725,2,31,133,3,31,603,199,197,124,603,31
725,726,133,936,936,936,173,3,173,55,124,55,31
726,727,197,172,106,2286,172,106,3468,193,197,124,31
727,728,55,342,192,294,2318,55,3626,3600,618,885,31
728,729,885,212,879,1198,1568,55,425,4,10,21,31
729,730,4,27,4,4,27,10,21,30,10,9,31
730,731,6,4,9,3,4,33,6,43,55,124,31
731,732,197,55,348,203,3422,4,4,9,33,3,31
732,733,425,4,10,21,4,27,10,21,27,4,31
733,734,30,6,30,9,4,10,9,3,9,4,31
734,735,51,33,4,9,4,51,23,4,9,6,31
735,736,4,33,43,23,3,133,603,31,199,124,31
736,737,197,262,55,3,55,55,197,124,106,106,31
737,738,3864,172,1665,172,5,3325,3374,2381,555,400,31
738,739,1195,217,230,1166,551,1923,1924,4,10,4,31
739,740,30,6,9,3,10,4,33,4,30,3,31
740,741,6,9,33,4,9,30,3,33,4,4,31
741,742,33,9,4,6,3,30,3,603,133,124,31
742,743,3,31,199,197,262,603,133,1552,395,55,31
743,744,55,3,55,124,197,106,342,3414,128,2121,31
744,745,106,247,2286,172,172,240,3541,55,3,55,31
745,746,124,197,294,336,55,3884,611,419,3853,557,31
746,747,3160,557,3160,217,833,55,3,124,197,106,31
747,748,2474,172,3621,261,172,55,3,55,124,197,31
748,749,55,3,55,197,124,348,193,203,5,55,31
749,750,3660,3518,419,230,230,1306,607,885,1306,217,31
750,751,55,212,197,55,124,3,3670,419,371,1002,31
751,752,1002,55,55,55,3314,3,55,555,879,55,31
752,753,124,197,3714,55,3,55,124,197,3477,400,31
753,754,3638,555,371,611,557,694,43,3,55,124,31
754,755,197,55,3510,3401,55,3,55,124,197,3858,31
755,756,1543,908,1002,55,3,124,55,197,55,3,31
756,757,55,124,197,55,3562,261,3863,55,261,124,31
757,758,3,55,197,3311,1940,1940,261,261,217,55,31
758,759,55,3556,55,3,124,197,2404,2372,2404,2372,31
759,760,55,3471,217,2404,2372,55,124,3,55,197,31
760,761,39,39,256,39,39,646,3,31,807,192,33
761,762,31,243,2,6,3,2,2,6,3,2,33
762,763,243,243,43,243,2,2,4449,2,2410,2410,33
763,764,243,2,2,2,63,54,86,142,54,63,33
764,765,2,54,142,54,63,243,2,2,2410,3,33
765,766,243,2,1749,2,1749,2,18,44,1749,6,33
766,767,4444,1749,6,17,5,6,17,10,1749,6,33
767,768,10,243,2,2,2,42,35,42,29,2,33
768,769,35,636,29,6,35,42,35,636,42,29,33
769,770,6,42,29,35,35,35,29,42,47,42,33
770,771,48,48,48,42,29,35,47,47,48,42,33
771,772,29,35,47,48,29,48,47,35,42,3,33
772,773,2,2,2,42,859,859,2888,243,2762,2888,33
773,774,2762,859,859,859,859,859,859,859,859,859,33
774,775,859,859,39,3,31,646,807,31,243,3,33
775,776,61,61,61,559,559,61,61,2,41,6,33
776,777,3,6,2,3,63,54,2,63,86,54,33
777,778,142,2,86,54,63,63,142,54,63,86,33
778,779,2,88,54,142,2,63,1756,2,1311,1756,33
779,780,2,1740,1311,614,81,43,5,2,1756,1311,33
780,781,1740,2,88,2,2,2,88,2,2,2,33
781,782,2,646,3,31,243,31,2458,41,41,82,33
782,783,82,39,41,41,855,165,855,82,2554,855,33
783,784,855,45,45,99,2554,45,156,71,855,156,33
784,785,45,97,187,45,803,39,855,2863,159,2554,33
785,786,855,43,2863,855,99,97,97,45,41,99,33
786,787,45,855,228,71,71,243,2,6,3,2,33
787,788,6,3,2,42,35,29,42,2,733,29,33
788,789,35,35,29,29,35,29,35,42,42,88,33
789,790,2,2,1311,1756,2,1740,614,466,2,1311,33
790,791,1756,466,5,1740,2,1311,1740,1311,2,2,33
791,792,88,59,136,31,3,59,136,2,2,820,33
792,793,820,820,820,2,243,2,2,2,2,243,33
793,794,3,243,2,2,2,118,90,108,31,2,33
794,795,390,90,1366,108,590,44,90,102,590,18,33
795,796,22,5,17,590,90,20,20,590,118,5,33
796,797,108,118,18,17,2,2,59,59,2,59,33
797,798,2,2,59,2,59,623,2,357,651,623,33
798,799,907,357,3,692,357,550,623,743,3,2,33
799,800,2,36,2,158,3,36,105,462,1182,105,33
800,801,2437,462,36,18,1182,17,2437,44,76,716,33
801,802,2496,76,1182,76,2496,533,36,479,716,819,33
802,803,479,1183,3,479,245,170,170,105,2774,2774,33
803,804,2,2,2803,2803,2,2,1383,1383,2,2,33
804,805,243,2,2,2,59,59,2,1135,1135,1135,33
805,806,2488,4533,964,1135,2462,2462,243,256,39,39,33
806,807,243,3,2458,41,41,82,82,41,82,45,33
807,808,165,855,45,855,97,855,71,45,99,97,33
808,809,159,41,803,228,45,855,39,802,646,3,33
809,810,807,31,192,31,31,243,2,3,6,3,33
810,811,3,6,2,1867,1155,2556,44,4457,2,1867,33
811,812,1155,22,2556,248,1867,17,4551,18,1155,5,33
812,813,1155,2556,1867,5,211,1816,4497,1155,211,5,33
813,814,1771,211,5,1155,22,5,1155,22,1771,1816,33
814,815,1816,5,2794,4495,1155,43,2,81,2,2,33
815,816,17,5,6,10,20,10,6,20,22,5,33
816,817,17,6,20,2,5,5,17,6,20,5,33
817,818,6,17,20,2,168,168,168,168,2,3,33
818,819,25,168,2,25,3,168,210,6,10,210,33
819,820,6,3,77,210,77,3,168,819,819,1280,33
820,821,1280,1280,819,479,479,1280,479,1280,1280,1280,33
821,822,479,2563,3,479,479,819,479,479,202,2563,33
822,823,479,2563,202,168,2746,2746,168,168,6,20,33
823,824,6,22,17,5,20,168,168,2,1529,54,33
824,825,142,142,1529,54,2,2,4,6,2,4,33
825,826,3,10,3,3,4,21,6,1386,27,27,33
826,827,1386,21,10,6,9,30,3,4,33,4,33
827,828,33,4,9,30,9,6,6,23,4,4,33
828,829,9,9,10,21,4,27,1386,4,9,4,33
829,830,27,1386,9,10,21,4,21,10,3,23,33
830,831,6,9,860,1489,860,860,860,860,39,2,33
831,832,2,646,3,807,31,2,6,3,3,6,33
832,833,243,31,2,3,2,2,132,61,317,61,33
833,834,93,147,246,489,279,246,489,255,434,22,33
834,835,489,434,44,132,22,5,22,41,17,416,33
835,836,255,563,542,132,279,299,71,164,243,22,33
836,837,182,164,312,167,163,150,41,20,182,163,33
837,838,71,22,20,41,18,5,627,41,132,41,33
838,839,147,93,317,542,22,279,416,1034,279,299,33
839,840,22,5,17,132,667,5,71,41,5,22,33
840,841,20,161,165,71,667,161,99,504,82,41,33
841,842,165,82,45,161,667,71,99,161,82,41,33
842,843,165,161,45,161,161,82,97,187,41,97,33
843,844,159,667,71,41,46,165,95,250,161,161,33
844,845,41,161,82,45,215,95,97,250,159,46,33
845,846,5,18,207,147,161,156,504,156,147,71,33
846,847,41,71,45,161,161,228,5,95,469,43,33
847,848,81,646,3,807,31,243,31,3,1785,168,33
848,849,168,6,3,43,2,81,2,6,168,2,33
849,850,2,3,2,168,2,2,2,2,256,2,33
850,851,2,2,819,479,479,2,479,1183,202,479,33
851,852,479,2,2,59,31,3,59,136,59,2,33
852,853,2,2,2,2,707,707,673,31,1388,1387,33
853,854,707,1388,2432,1388,707,1388,673,707,1387,1387,33
854,855,2,1381,2,1381,3,1381,1381,1381,2,1381,33
855,856,2,2503,2,2503,2503,2,103,1781,1781,103,33
856,857,3,5,1781,1781,59,3,3,59,3,59,33
857,858,3,59,168,168,168,317,61,93,132,317,33
858,859,147,61,147,246,61,923,434,255,416,44,33
859,860,434,416,132,255,18,17,22,5,563,61,33
860,861,132,22,299,5,22,399,299,5,399,399,33
861,862,399,20,22,150,20,71,667,41,41,82,33
862,863,82,41,46,41,161,165,504,45,161,82,33
863,864,99,161,45,45,97,187,41,97,95,215,33
864,865,95,399,46,59,3,59,59,59,59,59,33
865,866,59,59,159,161,161,59,3,250,97,147,33
866,867,59,3,71,71,3,59,59,45,161,3,33
867,868,59,59,147,59,3,59,3,59,59,3,33
868,869,228,161,59,3,99,59,3,59,59,45,33
869,870,161,206,45,3,59,3,59,59,3,59,33
870,871,59,59,3,59,3,59,206,59,59,3,33
871,872,59,3,2,45,161,206,161,2,59,3,33
872,873,59,3,59,59,4530,45,206,161,59,3,33
873,874,59,59,3,59,3,59,3,59,2,71,33
874,875,71,45,161,161,2,2,1788,31,44,266,33
875,876,1788,18,5,17,31,59,3,3,59,136,33
876,877,59,1788,17,5,18,45,161,206,1788,17,33
877,878,5,18,3,59,31,136,59,136,59,59,33
878,879,59,59,59,59,59,59,31,3,136,59,33
879,880,59,161,206,45,3,31,59,136,3,59,33
880,881,59,59,3,31,59,136,59,161,45,45,33
881,882,161,59,59,3,31,136,59,206,45,161,33
882,883,3,31,59,136,59,59,45,161,206,3,33
883,884,59,31,136,59,59,3,31,59,136,59,33
884,885,59,3,136,31,59,206,45,161,161,206,33
885,886,45,206,161,45,206,136,3,31,59,136,33
886,887,59,59,45,161,206,31,3,59,59,3,33
887,888,136,59,147,71,45,95,161,504,45,504,33
888,889,161,646,3,807,31,31,243,2,2,3,33
889,890,6,3,6,2,2,1011,31,1011,1341,2,33
890,891,3,2,1809,515,87,538,548,548,2838,2893,33
891,892,5,2898,2903,4448,1063,31,2905,548,2891,2901,33
892,893,2903,2893,4454,5,2891,2898,2838,2901,2905,3,33
893,894,643,22,1063,2,548,20,5,741,548,39,33
894,895,548,3,20,643,548,5,2,548,5,3,33
895,896,2,741,87,548,548,2,3,2,643,5,33
896,897,548,5,20,2,61,132,3,61,317,93,33
897,898,279,434,132,255,147,61,246,317,741,416,33
898,899,132,22,489,299,434,44,255,5,18,299,33
899,900,563,44,17,489,41,489,22,5,132,5,33
900,901,279,548,548,43,548,643,5,3,2,548,33
901,902,5,548,548,20,643,3,2,5,548,5,33
902,903,548,548,643,5,3,2,548,538,20,548,33
903,904,538,548,548,542,3,5,643,5,548,2,33
904,905,71,20,667,41,41,82,279,82,41,41,33
905,906,165,504,161,45,161,82,99,45,2,97,33
906,907,187,161,41,97,215,95,95,159,161,2,33
907,908,97,161,2,4532,161,2,2,4529,2,250,33
908,909,2,2,147,71,71,45,161,147,39,206,33
909,910,161,161,45,45,161,206,161,3,2,549,33
910,911,2,549,2,2467,31,549,2444,2444,17,343,33
911,912,2764,44,549,18,2552,2757,192,2767,206,45,33
912,913,161,2,2,206,71,71,147,45,161,45,33
913,914,206,2804,646,3,807,31,31,243,3,2,33
914,915,3,6,2,2,3,6,43,81,39,2,33
915,916,2,42,42,2,35,29,35,29,29,29,33
916,917,35,42,29,29,35,42,47,48,29,29,33
917,918,48,47,48,35,42,47,48,29,29,35,33
918,919,47,48,47,42,29,35,48,48,29,35,33
919,920,47,29,47,42,48,29,35,47,48,47,33
920,921,35,42,48,29,29,48,29,35,47,35,33
921,922,29,48,47,47,47,42,48,35,29,47,33
922,923,35,29,48,47,42,35,35,48,47,35,33
923,924,47,35,29,48,47,42,35,29,29,48,33
924,925,47,35,47,42,29,35,48,47,47,29,33
925,926,35,47,48,29,35,47,48,42,29,35,33
926,927,47,48,48,35,29,42,47,48,48,47,33
927,928,35,29,42,29,48,47,29,48,35,42,33
928,929,47,29,35,47,48,48,29,42,47,35,33
929,930,48,47,47,47,42,35,48,29,48,47,33
930,931,47,48,29,48,29,35,29,42,47,48,33
931,932,35,47,29,47,47,48,42,29,35,35,33
932,933,29,47,48,47,35,42,47,29,47,29,33
933,934,35,48,29,48,42,47,35,35,47,29,33
934,935,35,47,42,48,29,35,29,47,35,48,33
935,936,35,48,29,29,47,42,29,35,48,47,33
936,937,48,35,29,35,42,47,29,35,47,29,33
937,938,48,42,42,48,29,47,35,48,29,47,33
938,939,48,29,47,42,35,48,42,29,35,47,33
939,940,48,47,42,29,48,35,48,47,35,29,33
940,941,35,47,48,29,29,47,48,42,35,47,33
941,942,47,42,48,35,29,48,47,29,35,35,33
942,943,48,47,42,29,48,47,29,35,42,42,33
943,944,29,48,35,47,29,47,48,35,48,29,33
944,945,35,47,48,47,48,42,35,29,29,35,33
945,946,47,29,48,42,35,3,2,2,2,2,33
946,947,2,697,4543,4446,4450,39,646,3,31,807,33
947,948,31,243,3,2,3,6,2,6,3,2,33
948,949,132,2,61,61,147,317,93,246,923,434,33
949,950,61,44,22,18,255,246,17,132,22,299,33
950,951,132,5,416,563,542,41,150,22,299,5,33
951,952,71,132,667,243,41,20,399,41,82,150,33
952,953,399,399,82,41,41,399,165,504,161,45,33
953,954,20,22,161,82,46,99,45,97,399,187,33
954,955,45,41,95,159,97,250,215,97,161,243,33
955,956,161,2,2,46,39,161,161,45,2,81,33
956,957,43,46,243,45,161,399,161,45,206,243,33
957,958,953,2448,953,228,206,45,161,953,206,206,33
958,959,206,206,206,206,243,228,206,504,45,953,33
959,960,206,206,39,45,206,161,206,646,31,3,33
960,961,243,31,39,39,43,256,646,3,31,192,33
961,962,807,31,243,3,2,3,6,6,3,2,33
962,963,243,802,81,43,39,243,2,3,3,2,33
963,964,2,2416,2,2416,1133,1133,2416,1158,1133,1158,33
964,965,1133,1158,1158,1133,1133,1158,1158,1133,1158,1133,33
965,966,1158,1133,2,151,2,151,76,151,1748,76,33
966,967,533,533,76,76,76,151,151,76,151,207,33
967,968,151,151,76,151,151,151,151,76,76,533,33
968,969,2,76,2,61,317,132,434,93,61,317,33
969,970,147,246,255,923,416,132,17,5,416,44,33
970,971,22,255,18,132,563,41,542,5,132,299,33
971,972,5,299,22,20,71,667,150,243,41,41,33
972,973,399,82,82,20,41,41,165,161,45,161,33
973,974,82,504,99,45,45,97,187,161,41,97,33
974,975,95,159,95,215,250,97,161,22,953,2448,33
975,976,243,953,953,228,45,161,953,45,161,161,33
976,977,99,646,3,31,243,31,2,2,6,3,33
977,978,2,6,3,2,2,1514,1514,931,931,243,33
978,979,931,931,931,931,931,2471,1698,1835,117,117,33
979,980,117,931,117,117,117,117,117,117,117,117,33
980,981,117,117,117,117,117,931,931,117,43,117,33
981,982,117,117,117,117,117,117,117,117,117,117,33
982,983,117,117,117,117,117,117,117,117,117,39,33
983,984,117,117,117,117,117,117,117,117,117,117,33
984,985,117,117,117,117,117,117,117,117,117,117,33
985,986,117,117,117,117,117,117,117,117,117,117,33
986,987,117,117,117,117,117,117,117,117,117,117,33
987,988,117,117,117,117,117,117,117,117,117,931,33
988,989,117,117,117,117,117,117,117,117,117,117,33
