session_id,session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
508,509,23,37,37,23,23,575,134,3,621,124,1
509,510,197,202,31,621,193,134,203,5,210,134,1
510,511,3662,350,396,3,55,106,124,197,55,239,1
511,512,106,246,3968,55,197,124,5,1407,124,55,1
512,513,197,3936,4002,55,43,197,134,124,5,3966,1
513,514,2042,396,55,124,197,55,3860,4003,2,419,1
514,515,6,886,211,419,886,211,3,55,197,124,1
515,516,55,238,2,6,3912,3,3655,13,38,88,1
516,517,221,231,258,221,231,238,3,6,13,38,1
517,518,88,2377,1371,1979,2567,783,783,2076,585,736,1
518,519,2299,2076,736,244,783,2340,2010,31,459,1141,1
519,520,585,869,2218,1141,55,998,1345,197,124,1141,1
520,521,55,55,124,55,197,3965,4006,606,606,350,1
521,522,350,551,398,398,783,55,124,197,55,344,1
522,523,192,124,55,197,3727,4042,211,211,746,55,1
523,524,2010,2690,55,2690,783,783,783,80,67,139,1
524,525,15,112,72,37,23,23,31,575,134,3,1
525,526,621,202,3,134,197,124,621,134,192,344,1
526,527,52,5,210,134,52,3901,611,554,211,211,1
527,528,2,15,15,15,396,67,306,134,124,5,1
528,529,197,192,134,134,5,3862,554,554,697,697,1
529,530,231,710,112,221,396,3,55,55,55,55,1
530,531,55,55,124,197,55,5,3735,3694,247,231,1
531,532,231,606,620,398,551,398,537,537,55,55,1
532,533,124,197,246,192,172,106,261,112,172,3734,1
533,534,3671,1267,1267,1027,697,697,2792,367,2792,551,1
534,535,398,1407,55,1361,1361,2683,2752,22,1361,1361,1
535,536,22,1361,130,45,187,2752,130,1361,18,2,1
536,537,53,17,107,15,53,217,1361,2683,107,3408,1
537,538,5,238,88,13,3,38,9,20,85,6,1
538,539,10,52,238,9,54,62,2,143,54,62,1
539,540,86,62,54,86,62,3,9,2,37,23,1
540,541,2,2715,2043,2,2043,2043,2043,3,9,2,1
541,542,106,317,3561,372,317,1392,317,2292,372,98,1
542,543,1077,811,2801,2033,80,372,52,80,372,317,1
543,544,771,811,862,574,862,1077,2292,372,317,862,1
544,545,574,372,317,862,372,574,317,3360,2054,811,1
545,546,811,862,372,372,811,15,52,574,811,317,1
546,547,811,372,811,317,811,5,5,317,811,1173,1
547,548,1173,317,2292,1009,811,811,37,23,23,574,1
548,549,1347,1976,3507,3611,3395,372,3587,3432,4045,3612,1
549,550,2727,3367,2776,372,1976,2186,3762,811,3452,3471,1
550,551,2755,3569,4008,372,1976,3321,2787,3853,2731,1173,1
551,552,3595,3366,911,2812,3981,3550,3440,3355,3393,3565,1
552,553,464,3975,2186,3787,2755,3849,4037,3451,2787,2731,1
553,554,372,80,3496,1976,2776,3398,2727,4040,112,710,1
554,555,80,52,2812,2186,3588,372,3763,3740,3646,2,1
555,556,372,3424,72,15,3641,3378,3554,15,15,15,1
556,557,15,3649,3890,2,3,30,33,10,6,9,1
557,558,9,37,23,23,23,23,23,9,2,2,1
558,559,3531,3541,1174,1573,375,1810,17,701,18,45,1
559,560,1573,1714,1174,1810,119,1714,1174,874,1174,210,1
560,561,1714,31,869,2765,1573,1810,2006,1174,210,1714,1
561,562,618,2006,869,825,244,210,756,298,80,210,1
562,563,592,2,592,1174,1810,2294,1570,667,523,347,1
563,564,2062,2006,592,825,1174,1573,1714,18,2765,17,1
564,565,210,1573,1174,2006,756,210,55,134,306,55,1
565,566,55,197,124,202,203,128,294,202,124,197,1
566,567,55,4011,3887,221,2283,258,221,212,2283,3,1
567,568,258,853,1139,258,2273,1139,710,88,9,476,1
568,569,2,55,55,55,106,197,124,202,239,172,1
569,570,55,4057,211,211,231,3937,606,886,886,55,1
570,571,55,197,124,202,55,55,55,55,202,124,1
571,572,197,470,87,3709,3859,1140,1474,2084,350,665,1
572,573,1027,1474,350,87,53,4,396,5,1407,43,1
573,574,174,2,6,3,238,6,2,3,238,88,1
574,575,13,38,3,6,238,13,88,38,2,2,1
575,576,88,2,88,88,2,88,2,2,2,40,1
576,577,40,40,2,2,88,78,545,6,545,6,1
577,578,6,78,75,75,238,75,75,2,238,13,1
578,579,3,88,238,238,3,10,21,27,3,6,1
579,580,9,2,27,10,21,38,13,78,9,2,1
580,581,6,9,77,13,38,78,19,6,19,38,1
581,582,24,1,10,7,9,6,24,13,7,7,1
582,583,38,15,78,15,19,24,13,3,19,1,1
583,584,15,19,13,238,19,77,38,19,3,10,1
584,585,238,9,9,9,238,13,6,3,88,9,1
585,586,69,69,163,69,39,80,67,85,52,2,1
586,587,15,72,15,15,15,2,30,10,33,2,1
587,588,3,13,238,88,38,418,925,22,6,418,1
588,589,5,13,726,212,779,418,1124,87,216,418,1
589,590,216,418,87,87,45,18,779,22,1124,3,1
590,591,17,1124,52,779,15,107,5,107,23,37,1
591,592,1564,5,23,418,3807,2757,2757,9,46,20,1
592,593,87,87,514,379,605,389,186,389,22,379,1
593,594,605,186,5,770,514,186,389,605,613,657,1
594,595,87,31,770,613,892,216,997,239,3817,554,1
595,596,554,886,886,1103,605,186,389,379,2405,5,1
596,597,212,186,613,80,514,657,172,18,17,15,1
597,598,172,514,657,892,5,172,22,379,186,997,1
598,599,3824,2084,770,20,46,87,186,185,149,185,1
599,600,186,185,38,19,13,3,2,1830,3488,18,1
600,601,17,2,3546,1830,1830,5,22,185,1830,20,1
601,602,185,186,185,185,186,185,9,2,185,186,1
602,603,6,10,185,379,389,186,379,185,186,185,1
603,604,238,185,186,185,2,331,964,3783,2739,4650,1
604,605,1021,1021,459,2720,417,331,375,964,244,869,1
605,606,85,73,87,736,216,585,31,3334,17,106,1
606,607,1021,73,18,2397,22,761,2245,825,2480,667,1
607,608,261,239,112,298,80,185,186,605,389,514,1
608,609,379,5,379,389,186,605,613,770,770,605,1
609,610,389,590,379,389,613,5,892,964,997,186,1
610,611,514,379,389,657,87,3825,997,258,258,3816,1
611,612,258,258,3412,1384,331,331,1103,331,87,185,1
612,613,20,186,590,185,186,428,359,2,74,359,1
613,614,428,359,428,726,1155,31,73,922,17,73,1
614,615,359,18,5,3808,4625,398,551,398,1289,1163,1
615,616,504,922,74,504,185,504,74,74,504,74,1
616,617,185,74,186,74,3,185,504,74,74,10,1
617,618,74,6,185,74,186,9,74,2,185,74,1
618,619,186,74,74,185,74,74,185,74,186,74,1
619,620,74,185,74,186,74,185,74,186,74,74,1
620,621,185,74,186,74,185,74,74,74,185,74,1
621,622,186,74,185,74,74,74,186,185,514,389,1
622,623,186,605,389,605,770,613,186,379,5,389,1
623,624,770,613,379,514,379,892,389,74,186,657,1
624,625,997,3819,1027,1384,221,1103,74,185,74,20,1
625,626,74,186,74,238,13,88,3,74,185,74,1
626,627,74,185,74,74,74,186,74,74,74,74,1
627,628,185,74,74,74,185,74,74,74,74,186,1
628,629,74,74,6,74,185,74,185,74,74,186,1
629,630,74,74,185,74,185,74,74,186,74,74,1
630,631,185,74,185,9,74,74,186,74,74,185,1
631,632,74,185,74,74,186,74,74,185,74,185,1
632,633,74,74,238,186,74,74,185,185,186,389,1
633,634,514,605,379,428,359,186,74,613,389,428,1
634,635,359,379,5,73,359,726,1155,389,1678,922,1
635,636,4610,504,389,379,770,170,914,605,80,922,1
636,637,73,379,770,74,389,45,389,5,613,18,1
637,638,17,170,186,892,170,389,379,514,3811,504,1
638,639,657,231,997,657,170,554,231,3806,665,1103,1
639,640,1384,1103,74,185,504,74,20,504,74,186,1
640,641,74,74,185,74,185,504,74,74,186,74,1
641,642,74,185,185,74,74,74,186,74,9,74,1
642,643,6,185,74,185,74,74,74,186,74,74,1
643,644,185,74,185,74,74,74,186,74,74,185,1
644,645,74,185,74,74,74,74,74,186,74,74,1
645,646,185,74,74,185,23,37,23,74,74,74,1
646,647,74,186,74,185,74,185,74,74,74,186,1
647,648,74,185,186,389,514,605,5,389,379,186,1
648,649,22,613,605,613,74,389,379,770,892,186,1
649,650,389,514,379,657,298,196,997,185,3821,350,1
650,651,258,1103,1384,1103,1384,74,74,20,74,186,1
651,652,74,74,185,185,74,74,13,88,9,238,1
652,653,3,74,186,74,74,185,185,74,74,74,1
653,654,186,74,6,74,185,185,74,74,74,186,1
654,655,74,74,185,185,74,74,74,74,186,74,1
655,656,185,185,74,74,74,74,186,74,185,185,1
656,657,74,74,238,74,74,186,428,359,359,726,1
657,658,428,1678,74,1155,73,504,73,922,359,17,1
658,659,45,18,5,3813,221,221,504,185,185,74,1
659,660,504,74,74,504,74,186,74,185,186,389,1
660,661,605,514,613,186,389,5,185,379,389,379,1
661,662,770,605,892,74,613,389,379,186,379,514,1
662,663,657,389,997,504,3820,1103,211,1384,1103,74,1
663,664,74,20,74,2,15,2676,502,2675,2,790,1
664,665,3830,2,186,74,2675,2676,502,790,2,696,1
665,666,185,74,185,74,2,31,2806,2710,4597,3426,1
666,667,1661,2710,3474,2806,112,74,3363,74,2,2443,1
667,668,2443,15,2443,15,4,9,6,2,185,10,1
668,669,502,207,39,60,60,69,163,69,60,60,1
669,670,39,67,80,15,72,139,112,15,37,23,1
670,671,575,134,3,621,31,197,3,134,124,202,1
671,672,621,134,134,52,3,5,210,85,4043,2049,1
672,673,211,258,211,396,306,3,55,55,55,3,1
673,674,55,67,55,55,202,124,197,4024,4050,611,1
674,675,2022,710,112,2026,1638,990,55,55,3,202,1
675,676,124,197,3922,3963,258,55,55,3,124,55,1
676,677,202,197,4007,3674,55,1407,52,55,3,55,1
677,678,124,197,202,5,3980,3737,211,211,823,554,1
678,679,398,551,801,823,1310,801,55,55,124,202,1
679,680,3,106,3343,197,172,298,819,1011,3699,1310,1
680,681,551,398,398,3677,665,551,398,221,844,15,1
681,682,15,15,15,15,2,3,30,10,33,6,1
682,683,9,51,24,55,55,3,124,197,202,55,1
683,684,106,106,3666,2693,350,221,350,2322,398,551,1
684,685,4055,896,398,9,51,467,2,24,2567,1979,1
685,686,1371,783,2377,73,73,736,73,585,2299,244,1
686,687,31,869,2076,736,585,73,106,783,3,172,1
687,688,15,459,261,112,2010,172,2340,1141,172,1141,1
688,689,2218,251,52,128,747,747,1442,747,1442,3469,1
689,690,18,1442,747,17,45,22,747,1442,747,417,1
690,691,592,783,217,1442,2730,538,424,726,747,22,1
691,692,5,67,107,592,747,17,2374,18,747,424,1
692,693,5,1124,3639,779,726,1988,779,1988,20,747,1
693,694,2,779,726,779,1634,9,88,13,3,38,1
694,695,238,747,23,37,23,10,6,747,1141,238,1
695,696,51,24,9,13,9,88,238,3,238,9,1
696,697,23,37,23,3,13,238,88,9,2,238,1
697,698,88,2,9,4,3,13,238,88,39,254,1
698,699,9,24,238,9,23,37,23,238,88,13,1
699,700,3,9,15,72,238,51,6,9,9,13,1
700,701,9,88,3,238,39,39,238,9,23,37,1
701,702,2,13,88,3,9,238,4,467,72,2,1
702,703,15,15,23,37,23,23,3501,3547,1032,1622,1
703,704,1995,2479,2399,1032,352,2399,45,17,18,352,1
704,705,1995,15,22,352,15,352,352,352,1032,352,1
705,706,352,352,352,352,352,3445,106,1995,2399,3350,1
706,707,352,106,344,5,67,624,22,5,2479,2706,1
707,708,67,347,203,52,2706,107,2479,1995,85,85,1
708,709,217,85,20,46,85,149,22,2,88,38,1
709,710,238,13,3,6,10,1990,359,428,359,428,1
710,711,74,1022,98,52,428,359,1678,1155,15,212,1
711,712,359,5,428,98,825,298,239,85,359,459,1
712,713,1678,73,922,1967,31,1720,1028,761,5,80,1
713,714,922,73,1028,359,17,5,18,3812,211,1217,1
714,715,1692,865,611,1289,504,504,359,359,359,359,1
715,716,504,74,504,590,74,504,88,13,238,3,1
716,717,1149,1441,1149,1441,2396,2748,1349,1441,15,331,1
717,718,1149,1441,87,17,18,73,130,87,22,53,1
718,719,73,251,347,5,261,331,860,15,251,247,1
719,720,331,128,347,3826,569,569,697,611,611,419,1
720,721,1149,1149,174,20,2,74,359,428,359,428,1
721,722,726,1155,1678,504,779,73,216,1634,73,1124,1
722,723,18,5,17,3814,350,504,22,350,1140,504,1
723,724,80,726,74,504,238,13,88,6,3,10,1
724,725,2,31,134,3,31,621,202,197,124,621,1
725,726,134,914,914,914,174,3,174,55,124,55,1
726,727,197,172,106,2528,172,106,3344,192,197,124,1
727,728,55,344,193,294,2116,55,3661,3874,611,886,1
728,729,886,211,896,1217,1692,55,422,4,10,21,1
729,730,4,27,4,4,27,10,21,30,10,9,1
730,731,6,4,9,3,4,33,6,43,55,124,1
731,732,197,55,347,203,3953,4,4,9,33,3,1
732,733,422,4,10,21,4,27,10,21,27,4,1
733,734,30,6,30,9,4,10,9,3,9,4,1
734,735,51,33,4,9,4,51,24,4,9,6,1
735,736,4,33,43,24,3,134,621,31,202,124,1
736,737,197,262,55,3,55,55,197,124,106,106,1
737,738,3345,172,1667,172,5,4038,4025,2441,551,398,1
738,739,1163,221,231,1228,548,2077,2071,4,10,4,1
739,740,30,6,9,3,10,4,33,4,30,3,1
740,741,6,9,33,4,9,30,3,33,4,4,1
741,742,33,9,4,6,3,30,3,621,134,124,1
742,743,3,31,202,197,262,621,134,1761,396,55,1
743,744,55,3,55,124,197,106,344,3354,128,2372,1
744,745,106,246,2528,172,172,239,3720,55,3,55,1
745,746,124,197,294,336,55,4009,602,419,3999,554,1
746,747,2799,554,2799,221,823,55,3,124,197,106,1
747,748,2369,172,3805,258,172,55,3,55,124,197,1
748,749,55,3,55,197,124,347,192,203,5,55,1
749,750,3951,3957,419,231,231,1267,620,886,1267,221,1
750,751,55,211,197,55,124,3,3921,419,367,1003,1
751,752,1003,55,55,55,3707,3,55,551,896,55,1
752,753,124,197,3678,55,3,55,124,197,3938,398,1
753,754,3722,551,367,602,554,697,43,3,55,124,1
754,755,197,55,3687,3988,55,3,55,124,197,3743,1
755,756,1486,915,1003,55,3,124,55,197,55,3,1
756,757,55,124,197,55,3877,258,3888,55,258,124,1
757,758,3,55,197,3908,2049,2049,258,258,221,55,1
758,759,55,3518,55,3,124,197,2289,2282,2289,2282,1
759,760,55,3688,221,2289,2282,55,124,3,55,197,1
760,761,39,39,254,39,39,655,3,31,805,193,2
761,762,31,242,2,6,3,2,2,6,3,2,2
762,763,242,242,43,242,2,2,4201,2,2522,2522,2
763,764,242,2,2,2,62,54,86,143,54,62,2
764,765,2,54,143,54,62,242,2,2,2522,3,2
765,766,242,2,1717,2,1717,2,18,45,1717,6,2
766,767,4706,1717,6,17,5,6,17,10,1717,6,2
767,768,10,242,2,2,2,42,35,42,29,2,2
768,769,35,634,29,6,35,42,35,634,42,29,2
769,770,6,42,29,35,35,35,29,42,47,42,2
770,771,48,48,48,42,29,35,47,47,48,42,2
771,772,29,35,47,48,29,48,47,35,42,3,2
772,773,2,2,2,42,878,878,2831,242,2876,2831,2
773,774,2876,878,878,878,878,878,878,878,878,878,2
774,775,878,878,39,3,31,655,805,31,242,3,2
775,776,61,61,61,553,553,61,61,2,41,6,2
776,777,3,6,2,3,62,54,2,62,86,54,2
777,778,143,2,86,54,62,62,143,54,62,86,2
778,779,2,88,54,143,2,62,1651,2,1331,1651,2
779,780,2,1620,1331,618,81,43,5,2,1651,1331,2
780,781,1620,2,88,2,2,2,88,2,2,2,2
781,782,2,655,3,31,242,31,2545,41,41,82,2
782,783,82,39,41,41,875,165,875,82,2345,875,2
783,784,875,44,44,99,2345,44,156,71,875,156,2
784,785,44,97,187,44,769,39,875,2926,159,2345,2
785,786,875,43,2926,875,99,97,97,44,41,99,2
786,787,44,875,228,71,71,242,2,6,3,2,2
787,788,6,3,2,42,35,29,42,2,741,29,2
788,789,35,35,29,29,35,29,35,42,42,88,2
789,790,2,2,1331,1651,2,1620,618,470,2,1331,2
790,791,1651,470,5,1620,2,1331,1620,1331,2,2,2
791,792,88,59,136,31,3,59,136,2,2,813,2
792,793,813,813,813,2,242,2,2,2,2,242,2
793,794,3,242,2,2,2,118,90,108,31,2,2
794,795,390,90,1246,108,594,45,90,102,594,18,2
795,796,22,5,17,594,90,20,20,594,118,5,2
796,797,108,118,18,17,2,2,59,59,2,59,2
797,798,2,2,59,2,59,601,2,358,648,601,2
798,799,926,358,3,706,358,557,601,743,3,2,2
799,800,2,36,2,157,3,36,105,462,1234,105,2
800,801,2533,462,36,18,1234,17,2533,45,76,712,2
801,802,2493,76,1234,76,2493,513,36,474,712,848,2
802,803,474,1238,3,474,247,170,170,105,2943,2943,2
803,804,2,2,2892,2892,2,2,1399,1399,2,2,2
804,805,242,2,2,2,59,59,2,1143,1143,1143,2
805,806,2168,4170,960,1143,2379,2379,242,254,39,39,2
806,807,242,3,2545,41,41,82,82,41,82,44,2
807,808,165,875,44,875,97,875,71,44,99,97,2
808,809,159,41,769,228,44,875,39,800,655,3,2
809,810,805,31,193,31,31,242,2,3,6,3,2
810,811,3,6,2,1869,1197,2529,45,4585,2,1869,2
811,812,1197,22,2529,249,1869,17,4885,18,1197,5,2
812,813,1197,2529,1869,5,212,1865,4490,1197,212,5,2
813,814,1660,212,5,1197,22,5,1197,22,1660,1865,2
814,815,1865,5,2903,4744,1197,43,2,81,2,2,2
815,816,17,5,6,10,20,10,6,20,22,5,2
816,817,17,6,20,2,5,5,17,6,20,5,2
817,818,6,17,20,2,168,168,168,168,2,3,2
818,819,25,168,2,25,3,168,207,6,10,207,2
819,820,6,3,77,207,77,3,168,848,848,1318,2
820,821,1318,1318,848,474,474,1318,474,1318,1318,1318,2
821,822,474,2455,3,474,474,848,474,474,199,2455,2
822,823,474,2455,199,168,2908,2908,168,168,6,20,2
823,824,6,22,17,5,20,168,168,2,1459,54,2
824,825,143,143,1459,54,2,2,4,6,2,4,2
825,826,3,10,3,3,4,21,6,1435,27,27,2
826,827,1435,21,10,6,9,30,3,4,33,4,2
827,828,33,4,9,30,9,6,6,24,4,4,2
828,829,9,9,10,21,4,27,1435,4,9,4,2
829,830,27,1435,9,10,21,4,21,10,3,24,2
830,831,6,9,895,1414,895,895,895,895,39,2,2
831,832,2,655,3,805,31,2,6,3,3,6,2
832,833,242,31,2,3,2,2,132,61,312,61,2
833,834,93,147,245,487,280,245,487,257,435,22,2
834,835,487,435,45,132,22,5,22,41,17,415,2
835,836,257,570,540,132,280,302,71,164,242,22,2
836,837,183,164,315,167,161,149,41,20,183,161,2
837,838,71,22,20,41,18,5,638,41,132,41,2
838,839,147,93,312,540,22,280,415,1040,280,302,2
839,840,22,5,17,132,650,5,71,41,5,22,2
840,841,20,162,165,71,650,162,99,511,82,41,2
841,842,165,82,44,162,650,71,99,162,82,41,2
842,843,165,162,44,162,162,82,97,187,41,97,2
843,844,159,650,71,41,46,165,95,250,162,162,2
844,845,41,162,82,44,215,95,97,250,159,46,2
845,846,5,18,209,147,162,156,511,156,147,71,2
846,847,41,71,44,162,162,228,5,95,469,43,2
847,848,81,655,3,805,31,242,31,3,1952,168,2
848,849,168,6,3,43,2,81,2,6,168,2,2
849,850,2,3,2,168,2,2,2,2,254,2,2
850,851,2,2,848,474,474,2,474,1238,199,474,2
851,852,474,2,2,59,31,3,59,136,59,2,2
852,853,2,2,2,2,714,714,658,31,1393,1390,2
853,854,714,1393,2344,1393,714,1393,658,714,1390,1390,2
854,855,2,1373,2,1373,3,1373,1373,1373,2,1373,2
855,856,2,2280,2,2280,2280,2,104,1868,1868,104,2
856,857,3,5,1868,1868,59,3,3,59,3,59,2
857,858,3,59,168,168,168,312,61,93,132,312,2
858,859,147,61,147,245,61,935,435,257,415,45,2
859,860,435,415,132,257,18,17,22,5,570,61,2
860,861,132,22,302,5,22,400,302,5,400,400,2
861,862,400,20,22,149,20,71,650,41,41,82,2
862,863,82,41,46,41,162,165,511,44,162,82,2
863,864,99,162,44,44,97,187,41,97,95,215,2
864,865,95,400,46,59,3,59,59,59,59,59,2
865,866,59,59,159,162,162,59,3,250,97,147,2
866,867,59,3,71,71,3,59,59,44,162,3,2
867,868,59,59,147,59,3,59,3,59,59,3,2
868,869,228,162,59,3,99,59,3,59,59,44,2
869,870,162,205,44,3,59,3,59,59,3,59,2
870,871,59,59,3,59,3,59,205,59,59,3,2
871,872,59,3,2,44,162,205,162,2,59,3,2
872,873,59,3,59,59,4506,44,205,162,59,3,2
873,874,59,59,3,59,3,59,3,59,2,71,2
874,875,71,44,162,162,2,2,1912,31,45,265,2
875,876,1912,18,5,17,31,59,3,3,59,136,2
876,877,59,1912,17,5,18,44,162,205,1912,17,2
877,878,5,18,3,59,31,136,59,136,59,59,2
878,879,59,59,59,59,59,59,31,3,136,59,2
879,880,59,162,205,44,3,31,59,136,3,59,2
880,881,59,59,3,31,59,136,59,162,44,44,2
881,882,162,59,59,3,31,136,59,205,44,162,2
882,883,3,31,59,136,59,59,44,162,205,3,2
883,884,59,31,136,59,59,3,31,59,136,59,2
884,885,59,3,136,31,59,205,44,162,162,205,2
885,886,44,205,162,44,205,136,3,31,59,136,2
886,887,59,59,44,162,205,31,3,59,59,3,2
887,888,136,59,147,71,44,95,162,511,44,511,2
888,889,162,655,3,805,31,31,242,2,2,3,2
889,890,6,3,6,2,2,1047,31,1047,1271,2,2
890,891,3,2,1871,523,87,539,559,559,2946,2931,2
891,892,5,2932,2938,4903,1052,31,2945,559,2956,2933,2
892,893,2938,2931,4900,5,2956,2932,2946,2933,2945,3,2
893,894,673,22,1052,2,559,20,5,766,559,39,2
894,895,559,3,20,673,559,5,2,559,5,3,2
895,896,2,766,87,559,559,2,3,2,673,5,2
896,897,559,5,20,2,61,132,3,61,312,93,2
897,898,280,435,132,257,147,61,245,312,766,415,2
898,899,132,22,487,302,435,45,257,5,18,302,2
899,900,570,45,17,487,41,487,22,5,132,5,2
900,901,280,559,559,43,559,673,5,3,2,559,2
901,902,5,559,559,20,673,3,2,5,559,5,2
902,903,559,559,673,5,3,2,559,539,20,559,2
903,904,539,559,559,540,3,5,673,5,559,2,2
904,905,71,20,650,41,41,82,280,82,41,41,2
905,906,165,511,162,44,162,82,99,44,2,97,2
906,907,187,162,41,97,215,95,95,159,162,2,2
907,908,97,162,2,4508,162,2,2,4771,2,250,2
908,909,2,2,147,71,71,44,162,147,39,205,2
909,910,162,162,44,44,162,205,162,3,2,558,2
910,911,2,558,2,2536,31,558,2382,2382,17,345,2
911,912,2920,45,558,18,2094,2951,193,2824,205,44,2
912,913,162,2,2,205,71,71,147,44,162,44,2
913,914,205,2823,655,3,805,31,31,242,3,2,2
914,915,3,6,2,2,3,6,43,81,39,2,2
915,916,2,42,42,2,35,29,35,29,29,29,2
916,917,35,42,29,29,35,42,47,48,29,29,2
917,918,48,47,48,35,42,47,48,29,29,35,2
918,919,47,48,47,42,29,35,48,48,29,35,2
919,920,47,29,47,42,48,29,35,47,48,47,2
920,921,35,42,48,29,29,48,29,35,47,35,2
921,922,29,48,47,47,47,42,48,35,29,47,2
922,923,35,29,48,47,42,35,35,48,47,35,2
923,924,47,35,29,48,47,42,35,29,29,48,2
924,925,47,35,47,42,29,35,48,47,47,29,2
925,926,35,47,48,29,35,47,48,42,29,35,2
926,927,47,48,48,35,29,42,47,48,48,47,2
927,928,35,29,42,29,48,47,29,48,35,42,2
928,929,47,29,35,47,48,48,29,42,47,35,2
929,930,48,47,47,47,42,35,48,29,48,47,2
930,931,47,48,29,48,29,35,29,42,47,48,2
931,932,35,47,29,47,47,48,42,29,35,35,2
932,933,29,47,48,47,35,42,47,29,47,29,2
933,934,35,48,29,48,42,47,35,35,47,29,2
934,935,35,47,42,48,29,35,29,47,35,48,2
935,936,35,48,29,29,47,42,29,35,48,47,2
936,937,48,35,29,35,42,47,29,35,47,29,2
937,938,48,42,42,48,29,47,35,48,29,47,2
938,939,48,29,47,42,35,48,42,29,35,47,2
939,940,48,47,42,29,48,35,48,47,35,29,2
940,941,35,47,48,29,29,47,48,42,35,47,2
941,942,47,42,48,35,29,48,47,29,35,35,2
942,943,48,47,42,29,48,47,29,35,42,42,2
943,944,29,48,35,47,29,47,48,35,48,29,2
944,945,35,47,48,47,48,42,35,29,29,35,2
945,946,47,29,48,42,35,3,2,2,2,2,2
946,947,2,695,4573,4733,4196,39,655,3,31,805,2
947,948,31,242,3,2,3,6,2,6,3,2,2
948,949,132,2,61,61,147,312,93,245,935,435,2
949,950,61,45,22,18,257,245,17,132,22,302,2
950,951,132,5,415,570,540,41,149,22,302,5,2
951,952,71,132,650,242,41,20,400,41,82,149,2
952,953,400,400,82,41,41,400,165,511,162,44,2
953,954,20,22,162,82,46,99,44,97,400,187,2
954,955,44,41,95,159,97,250,215,97,162,242,2
955,956,162,2,2,46,39,162,162,44,2,81,2
956,957,43,46,242,44,162,400,162,44,205,242,2
957,958,955,2169,955,228,205,44,162,955,205,205,2
958,959,205,205,205,205,242,228,205,511,44,955,2
959,960,205,205,39,44,205,162,205,655,31,3,2
960,961,242,31,39,39,43,254,655,3,31,193,2
961,962,805,31,242,3,2,3,6,6,3,2,2
962,963,242,800,81,43,39,242,2,3,3,2,2
963,964,2,2182,2,2182,1109,1109,2182,1158,1109,1158,2
964,965,1109,1158,1158,1109,1109,1158,1158,1109,1158,1109,2
965,966,1158,1109,2,151,2,151,76,151,1682,76,2
966,967,513,513,76,76,76,151,151,76,151,209,2
967,968,151,151,76,151,151,151,151,76,76,513,2
968,969,2,76,2,61,312,132,435,93,61,312,2
969,970,147,245,257,935,415,132,17,5,415,45,2
970,971,22,257,18,132,570,41,540,5,132,302,2
971,972,5,302,22,20,71,650,149,242,41,41,2
972,973,400,82,82,20,41,41,165,162,44,162,2
973,974,82,511,99,44,44,97,187,162,41,97,2
974,975,95,159,95,215,250,97,162,22,955,2169,2
975,976,242,955,955,228,44,162,955,44,162,162,2
976,977,99,655,3,31,242,31,2,2,6,3,2
977,978,2,6,3,2,2,1389,1389,916,916,242,2
978,979,916,916,916,916,916,2422,1674,1911,117,117,2
979,980,117,916,117,117,117,117,117,117,117,117,2
980,981,117,117,117,117,117,916,916,117,43,117,2
981,982,117,117,117,117,117,117,117,117,117,117,2
982,983,117,117,117,117,117,117,117,117,117,39,2
983,984,117,117,117,117,117,117,117,117,117,117,2
984,985,117,117,117,117,117,117,117,117,117,117,2
985,986,117,117,117,117,117,117,117,117,117,117,2
986,987,117,117,117,117,117,117,117,117,117,117,2
987,988,117,117,117,117,117,117,117,117,117,916,2
988,989,117,117,117,117,117,117,117,117,117,117,2
989,990,117,117,117,117,117,117,117,117,117,117,2
990,991,117,117,117,117,117,117,117,117,117,117,2
991,992,117,117,117,117,117,117,117,117,117,117,2
992,993,117,117,117,117,1911,117,117,117,117,117,2
993,994,1674,117,2422,1674,117,117,117,916,168,1952,2
994,995,168,168,168,2304,2304,2304,168,1427,1427,1427,2
995,996,1427,168,1427,1427,1778,427,1778,168,31,31,2
996,997,427,1778,427,1902,31,2127,2127,2127,427,427,2
997,998,427,1902,1778,427,1902,427,427,427,427,427,2
998,999,427,427,427,427,427,427,427,427,427,427,2
999,1000,427,427,427,427,427,427,427,427,427,427,2
1000,1001,427,427,427,427,168,168,168,39,354,354,2
1001,1002,509,242,168,42,168,35,42,35,29,35,2
1002,1003,77,35,42,77,29,35,29,35,35,29,2
1003,1004,29,77,35,29,42,35,29,29,35,42,2
1004,1005,121,29,126,42,35,121,126,29,35,121,2
1005,1006,126,126,126,121,77,42,29,35,126,121,2
1006,1007,121,35,126,121,42,35,29,126,77,29,2
1007,1008,35,29,42,77,29,35,35,42,77,29,2
1008,1009,29,77,35,42,29,35,35,77,29,42,2
